date,correlation,fisher_z,p_value,sample_size,user_key
104,0.6969419221805008,0.8613292888582741,1.8782493357881428e-05,30,294
105,0.7186004046898101,0.9047449069031902,7.731855529561363e-06,30,294
106,0.7235215506957976,0.914996006508798,6.24840404738365e-06,30,294
107,0.7251443601030875,0.9184099994876589,5.818814258178322e-06,30,294
108,0.7251443601030875,0.9184099994876589,5.818814258178322e-06,30,294
109,0.6684760051270725,0.8079828636266504,5.402964276434272e-05,30,294
110,0.6147417438652092,0.7165082036948458,0.0003008915626057737,30,294
111,0.6303248343605107,0.7419549347513215,0.00018897974829592903,30,294
112,0.6303248343605107,0.7419549347513215,0.00018897974829592903,30,294
113,0.5566188539334246,0.6279207858511205,0.0014008632446885698,30,294
114,0.6197327403766955,0.7245710596158891,0.0002599433903432997,30,294
115,0.6197327403766955,0.7245710596158891,0.0002599433903432997,30,294
116,0.6085800857441496,0.7066631006538082,0.00035923913050332377,30,294
117,0.577516729466857,0.658728674883714,0.0008326941756065283,30,294
118,0.6297566721066423,0.7410127846501039,0.00019229639271695783,30,294
119,0.5978959944601441,0.6898661319922857,0.00048435663718154675,30,294
120,0.5802742094604412,0.6628760214316819,0.0007754307735174703,30,294
121,0.5183430550306926,0.5740713978298314,0.003342601167674603,30,294
122,0.5183430550306926,0.5740713978298314,0.003342601167674603,30,294
123,0.5183430550306926,0.5740713978298314,0.003342601167674603,30,294
124,0.5210135000067175,0.577729877340159,0.0031559835633871644,30,294
125,0.49493376421726654,0.5425737996657255,0.005426221277134364,30,294
126,0.49493376421726654,0.5425737996657255,0.005426221277134364,30,294
127,0.49493376421726654,0.5425737996657255,0.005426221277134364,30,294
128,0.4467469044706213,0.48062861335985196,0.013326947517820693,30,294
129,0.4738170306435755,0.5149809655635399,0.008170410969415079,30,294
130,0.419253896457188,0.4467864626033953,0.021100572578457766,30,294
131,0.3668439041456254,0.384771326452756,0.046147314102269764,30,294
132,0.321742938568228,0.33359009493880504,0.082950187440854,30,294
133,0.2211917785074555,0.2249088492366788,0.24013170766078354,30,294
134,0.19600665337782805,0.1985762518604375,0.29923873295911607,30,294
135,0.230329717610667,0.2345376285446651,0.22076061470867203,30,294
136,0.230329717610667,0.2345376285446651,0.22076061470867203,30,294
137,0.267265706945327,0.2739168640196265,0.15335020278298725,30,294
138,0.267265706945327,0.2739168640196265,0.15335020278298725,30,294
139,0.3050343417048702,0.31506110153712336,0.10119638124677457,30,294
140,0.34605428561694523,0.3609542489887064,0.061037228772496115,30,294
141,0.4136998606244655,0.44006685979657206,0.02305401261258531,30,294
142,0.4136998606244655,0.44006685979657206,0.02305401261258531,30,294
143,0.45904602964447316,0.49610195204149865,0.010721180257077738,30,294
144,0.4280642716498335,0.4575242640012119,0.01828260028665651,30,294
145,0.4624827268079465,0.5004649363249654,0.010074803428957356,30,294
146,0.41981285403584123,0.4474648160133701,0.020911765157141902,30,294
147,0.41981285403584123,0.4474648160133701,0.020911765157141902,30,294
148,0.3248081784825787,0.33701306322830393,0.07989580351511572,30,294
151,0.3248081784825787,0.33701306322830393,0.07989580351511572,30,294
152,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
153,0.08107974208255384,0.08125811688948781,0.6701629820305514,30,294
