user_key,timestamp_window,use_daily_max_windows,use_calendar_days,filter_out_zero_usage_entries,categorization_method,spearman_z,pearson_z,sample_size,config_idx
113,12,False,False,False,one_hot,0.05105831062622877,0.05105831062622876,158,0
113,12,False,False,False,lower_bound,0.24402921953531867,0.3580146904830034,158,1
113,12,False,False,False,midpoint,0.24402921953531867,0.3541838462902196,158,2
113,12,False,False,False,midpoint_with_inhaler,0.24402921953531867,0.3657340688647742,158,3
113,12,False,False,False,upper_bound,0.24397919890227837,0.3492476548558223,158,4
113,12,False,False,False,upper_bound_with_inhaler,0.24402921953531867,0.36170160877435653,158,5
113,12,False,False,True,one_hot,0.05105831062622877,0.05105831062622876,158,6
113,12,False,False,True,lower_bound,0.24402921953531867,0.3580146904830034,158,7
113,12,False,False,True,midpoint,0.24402921953531867,0.3541838462902196,158,8
113,12,False,False,True,midpoint_with_inhaler,0.24402921953531867,0.3657340688647742,158,9
113,12,False,False,True,upper_bound,0.24397919890227837,0.3492476548558223,158,10
113,12,False,False,True,upper_bound_with_inhaler,0.24402921953531867,0.36170160877435653,158,11
113,12,False,True,False,one_hot,0.1771277186361203,0.1771277186361203,158,12
113,12,False,True,False,lower_bound,0.2722141764560435,0.2835044969457475,158,13
113,12,False,True,False,midpoint,0.2722141764560435,0.3012413721194744,158,14
113,12,False,True,False,midpoint_with_inhaler,0.2722141764560435,0.29899306069687304,158,15
113,12,False,True,False,upper_bound,0.27260259947693427,0.31677249231214605,158,16
113,12,False,True,False,upper_bound_with_inhaler,0.2722141764560435,0.30646892125015013,158,17
113,12,False,True,True,one_hot,0.1771277186361203,0.1771277186361203,158,18
113,12,False,True,True,lower_bound,0.2722141764560435,0.2835044969457475,158,19
113,12,False,True,True,midpoint,0.2722141764560435,0.3012413721194744,158,20
113,12,False,True,True,midpoint_with_inhaler,0.2722141764560435,0.29899306069687304,158,21
113,12,False,True,True,upper_bound,0.27260259947693427,0.31677249231214605,158,22
113,12,False,True,True,upper_bound_with_inhaler,0.2722141764560435,0.30646892125015013,158,23
113,12,True,False,False,one_hot,0.1621250623392806,0.1621250623392806,158,24
113,12,True,False,False,lower_bound,0.2031324507300922,0.25533571084998086,158,25
113,12,True,False,False,midpoint,0.2031324507300922,0.2689962432560628,158,26
113,12,True,False,False,midpoint_with_inhaler,0.2031324507300922,0.2811500514353389,158,27
113,12,True,False,False,upper_bound,0.20302093267899968,0.28155357897045724,158,28
