user_key,timestamp_window,use_daily_max_windows,use_calendar_days,filter_out_zero_usage_entries,categorization_method,spearman_z,pearson_z,sample_size,config_idx
113,12,False,False,False,one_hot,0.015807602909644777,0.01580760290964479,163,0
113,12,False,False,False,lower_bound,0.1998119190628568,0.3119778678728999,163,1
113,12,False,False,False,midpoint,0.1998119190628568,0.306568577653392,163,2
113,12,False,False,False,midpoint_with_inhaler,0.1998119190628568,0.3320100264258492,163,3
113,12,False,False,False,upper_bound,0.19975198452030044,0.3018640335415832,163,4
113,12,False,False,False,upper_bound_with_inhaler,0.1998119190628568,0.3275488703406834,163,5
113,12,False,False,True,one_hot,0.015807602909644777,0.01580760290964479,163,6
113,12,False,False,True,lower_bound,0.1998119190628568,0.3119778678728999,163,7
113,12,False,False,True,midpoint,0.1998119190628568,0.306568577653392,163,8
113,12,False,False,True,midpoint_with_inhaler,0.1998119190628568,0.3320100264258492,163,9
113,12,False,False,True,upper_bound,0.19975198452030044,0.3018640335415832,163,10
113,12,False,False,True,upper_bound_with_inhaler,0.1998119190628568,0.3275488703406834,163,11
113,12,False,True,False,one_hot,0.11510607656991001,0.11510607656991005,163,12
113,12,False,True,False,lower_bound,0.28658643195603667,0.29957858251578096,163,13
113,12,False,True,False,midpoint,0.28658643195603667,0.31437773803627606,163,14
113,12,False,True,False,midpoint_with_inhaler,0.28658643195603667,0.30910154373751086,163,15
113,12,False,True,False,upper_bound,0.28693981126030926,0.3266037184855508,163,16
113,12,False,True,False,upper_bound_with_inhaler,0.28658643195603667,0.3137188602797543,163,17
113,12,False,True,True,one_hot,0.11510607656991001,0.11510607656991005,163,18
113,12,False,True,True,lower_bound,0.28658643195603667,0.29957858251578096,163,19
113,12,False,True,True,midpoint,0.28658643195603667,0.31437773803627606,163,20
113,12,False,True,True,midpoint_with_inhaler,0.28658643195603667,0.30910154373751086,163,21
113,12,False,True,True,upper_bound,0.28693981126030926,0.3266037184855508,163,22
113,12,False,True,True,upper_bound_with_inhaler,0.28658643195603667,0.3137188602797543,163,23
113,12,True,False,False,one_hot,0.14996580875728716,0.14996580875728713,163,24
113,12,True,False,False,lower_bound,0.23385469350702692,0.25698798767036796,163,25
113,12,True,False,False,midpoint,0.23385469350702692,0.266040332569227,163,26
113,12,True,False,False,midpoint_with_inhaler,0.23385469350702692,0.2730250908121658,163,27
113,12,True,False,False,upper_bound,0.23437794428186318,0.2740063683279606,163,28
113,12,True,False,False,upper_bound_with_inhaler,0.23385469350702692,0.27900097645257943,163,29
113,12,True,False,True,one_hot,0.14996580875728716,0.14996580875728713,163,30
113,12,True,False,True,lower_bound,0.23385469350702692,0.25698798767036796,163,31
113,12,True,False,True,midpoint,0.23385469350702692,0.266040332569227,163,32
113,12,True,False,True,midpoint_with_inhaler,0.23385469350702692,0.2730250908121658,163,33
113,12,True,False,True,upper_bound,0.23437794428186318,0.2740063683279606,163,34
113,12,True,False,True,upper_bound_with_inhaler,0.23385469350702692,0.27900097645257943,163,35
113,24,False,False,False,one_hot,0.03294470505848215,0.03294470505848214,163,36
113,24,False,False,False,lower_bound,0.28947693191628504,0.38299011420497014,163,37
113,24,False,False,False,midpoint,0.28947693191628504,0.3713497683368145,163,38
113,24,False,False,False,midpoint_with_inhaler,0.28947693191628504,0.3891627195128434,163,39
113,24,False,False,False,upper_bound,0.28949767185324554,0.3569999826483653,163,40
113,24,False,False,False,upper_bound_with_inhaler,0.28947693191628504,0.39746413732652525,163,41
113,24,False,False,True,one_hot,0.03294470505848215,0.03294470505848214,163,42
113,24,False,False,True,lower_bound,0.28947693191628504,0.38299011420497014,163,43
113,24,False,False,True,midpoint,0.28947693191628504,0.3713497683368145,163,44
113,24,False,False,True,midpoint_with_inhaler,0.28947693191628504,0.3891627195128434,163,45
113,24,False,False,True,upper_bound,0.28949767185324554,0.3569999826483653,163,46
113,24,False,False,True,upper_bound_with_inhaler,0.28947693191628504,0.39746413732652525,163,47
113,24,False,True,False,one_hot,0.08511573957348723,0.08511573957348727,163,48
113,24,False,True,False,lower_bound,0.15343384219305894,0.21231801471819187,163,49
113,24,False,True,False,midpoint,0.15343384219305894,0.23332249120889442,163,50
113,24,False,True,False,midpoint_with_inhaler,0.15343384219305894,0.21848999392347201,163,51
113,24,False,True,False,upper_bound,0.1532792556641214,0.23903753694037613,163,52
113,24,False,True,False,upper_bound_with_inhaler,0.15343384219305894,0.22653156285100925,163,53
113,24,False,True,True,one_hot,0.08511573957348723,0.08511573957348727,163,54
113,24,False,True,True,lower_bound,0.15343384219305894,0.21231801471819187,163,55
113,24,False,True,True,midpoint,0.15343384219305894,0.23332249120889442,163,56
113,24,False,True,True,midpoint_with_inhaler,0.15343384219305894,0.21848999392347201,163,57
113,24,False,True,True,upper_bound,0.1532792556641214,0.23903753694037613,163,58
113,24,False,True,True,upper_bound_with_inhaler,0.15343384219305894,0.22653156285100925,163,59
113,24,True,False,False,one_hot,0.03294470505848215,0.03294470505848214,163,60
113,24,True,False,False,lower_bound,0.28947693191628504,0.38299011420497014,163,61
113,24,True,False,False,midpoint,0.28947693191628504,0.3713497683368145,163,62
113,24,True,False,False,midpoint_with_inhaler,0.28947693191628504,0.3891627195128434,163,63
113,24,True,False,False,upper_bound,0.28949767185324554,0.3569999826483653,163,64
113,24,True,False,False,upper_bound_with_inhaler,0.28947693191628504,0.39746413732652525,163,65
113,24,True,False,True,one_hot,0.03294470505848215,0.03294470505848214,163,66
113,24,True,False,True,lower_bound,0.28947693191628504,0.38299011420497014,163,67
113,24,True,False,True,midpoint,0.28947693191628504,0.3713497683368145,163,68
113,24,True,False,True,midpoint_with_inhaler,0.28947693191628504,0.3891627195128434,163,69
113,24,True,False,True,upper_bound,0.28949767185324554,0.3569999826483653,163,70
113,24,True,False,True,upper_bound_with_inhaler,0.28947693191628504,0.39746413732652525,163,71
113,36,False,False,False,one_hot,0.11267187380024354,0.11267187380024354,163,72
113,36,False,False,False,lower_bound,0.2996976736295933,0.3503471640646731,163,73
113,36,False,False,False,midpoint,0.2996976736295933,0.3647214621801518,163,74
113,36,False,False,False,midpoint_with_inhaler,0.2996976736295933,0.3709263294120674,163,75
113,36,False,False,False,upper_bound,0.2993309192827916,0.3683931468434438,163,76
113,36,False,False,False,upper_bound_with_inhaler,0.2996976736295933,0.38255627722216395,163,77
113,36,False,False,True,one_hot,0.11267187380024354,0.11267187380024354,163,78
113,36,False,False,True,lower_bound,0.2996976736295933,0.3503471640646731,163,79
113,36,False,False,True,midpoint,0.2996976736295933,0.3647214621801518,163,80
113,36,False,False,True,midpoint_with_inhaler,0.2996976736295933,0.3709263294120674,163,81
113,36,False,False,True,upper_bound,0.2993309192827916,0.3683931468434438,163,82
113,36,False,False,True,upper_bound_with_inhaler,0.2996976736295933,0.38255627722216395,163,83
113,36,True,False,False,one_hot,0.06757886909555123,0.0675788690955512,163,84
113,36,True,False,False,lower_bound,0.17803130449611174,0.21408363570305033,163,85
113,36,True,False,False,midpoint,0.17803130449611174,0.2290754515607176,163,86
113,36,True,False,False,midpoint_with_inhaler,0.17803130449611174,0.21641525550297291,163,87
113,36,True,False,False,upper_bound,0.1775915146256885,0.2271322110421383,163,88
113,36,True,False,False,upper_bound_with_inhaler,0.17803130449611174,0.22038521752549875,163,89
113,36,True,False,True,one_hot,0.06757886909555123,0.0675788690955512,163,90
113,36,True,False,True,lower_bound,0.17803130449611174,0.21408363570305033,163,91
113,36,True,False,True,midpoint,0.17803130449611174,0.2290754515607176,163,92
113,36,True,False,True,midpoint_with_inhaler,0.17803130449611174,0.21641525550297291,163,93
113,36,True,False,True,upper_bound,0.1775915146256885,0.2271322110421383,163,94
113,36,True,False,True,upper_bound_with_inhaler,0.17803130449611174,0.22038521752549875,163,95
113,48,False,False,False,one_hot,0.002429174484027046,0.0024291744840270256,163,96
113,48,False,False,False,lower_bound,0.14469296909105406,0.24918096876209062,163,97
113,48,False,False,False,midpoint,0.14469296909105406,0.24054746968153928,163,98
113,48,False,False,False,midpoint_with_inhaler,0.14469296909105406,0.27993581465463296,163,99
113,48,False,False,False,upper_bound,0.14424596542510615,0.2260032359318211,163,100
113,48,False,False,False,upper_bound_with_inhaler,0.14469296909105406,0.2993422815711252,163,101
113,48,False,False,True,one_hot,0.002429174484027046,0.0024291744840270256,163,102
113,48,False,False,True,lower_bound,0.14469296909105406,0.24918096876209062,163,103
113,48,False,False,True,midpoint,0.14469296909105406,0.24054746968153928,163,104
113,48,False,False,True,midpoint_with_inhaler,0.14469296909105406,0.27993581465463296,163,105
113,48,False,False,True,upper_bound,0.14424596542510615,0.2260032359318211,163,106
113,48,False,False,True,upper_bound_with_inhaler,0.14469296909105406,0.2993422815711252,163,107
113,48,False,True,False,one_hot,0.10332169537171233,0.1033216953717123,163,108
113,48,False,True,False,lower_bound,0.11786403028985067,0.10403991699882287,163,109
113,48,False,True,False,midpoint,0.11786403028985067,0.12080041278303838,163,110
113,48,False,True,False,midpoint_with_inhaler,0.11786403028985067,0.0951063744934505,163,111
113,48,False,True,False,upper_bound,0.11805097507305048,0.12965506281613326,163,112
113,48,False,True,False,upper_bound_with_inhaler,0.11786403028985067,0.09540018596751629,163,113
113,48,False,True,True,one_hot,0.10332169537171233,0.1033216953717123,163,114
113,48,False,True,True,lower_bound,0.11786403028985067,0.10403991699882287,163,115
113,48,False,True,True,midpoint,0.11786403028985067,0.12080041278303838,163,116
113,48,False,True,True,midpoint_with_inhaler,0.11786403028985067,0.0951063744934505,163,117
113,48,False,True,True,upper_bound,0.11805097507305048,0.12965506281613326,163,118
113,48,False,True,True,upper_bound_with_inhaler,0.11786403028985067,0.09540018596751629,163,119
113,48,True,False,False,one_hot,-0.016639872305590317,-0.016639872305590362,163,120
113,48,True,False,False,lower_bound,0.12603550974002228,0.14398643842075845,163,121
113,48,True,False,False,midpoint,0.12603550974002228,0.15840002672942097,163,122
113,48,True,False,False,midpoint_with_inhaler,0.12603550974002228,0.1459292276806672,163,123
113,48,True,False,False,upper_bound,0.12592382877363892,0.1645139197795223,163,124
113,48,True,False,False,upper_bound_with_inhaler,0.12603550974002228,0.14152899386068277,163,125
113,48,True,False,True,one_hot,-0.016639872305590317,-0.016639872305590362,163,126
113,48,True,False,True,lower_bound,0.12603550974002228,0.14398643842075845,163,127
113,48,True,False,True,midpoint,0.12603550974002228,0.15840002672942097,163,128
113,48,True,False,True,midpoint_with_inhaler,0.12603550974002228,0.1459292276806672,163,129
113,48,True,False,True,upper_bound,0.12592382877363892,0.1645139197795223,163,130
113,48,True,False,True,upper_bound_with_inhaler,0.12603550974002228,0.14152899386068277,163,131
190,12,False,False,False,one_hot,0.02318032918517854,0.023180329185178553,163,0
190,12,False,False,False,lower_bound,0.02318032918517854,0.023180329185178553,163,1
190,12,False,False,False,midpoint,0.02318032918517854,0.023180329185178566,163,2
190,12,False,False,False,midpoint_with_inhaler,0.02318032918517854,0.023180329185178566,163,3
190,12,False,False,False,upper_bound,0.02318032918517854,0.023180329185178553,163,4
190,12,False,False,False,upper_bound_with_inhaler,0.02318032918517854,0.023180329185178553,163,5
190,12,False,False,True,one_hot,0.02318032918517854,0.023180329185178553,163,6
190,12,False,False,True,lower_bound,0.02318032918517854,0.023180329185178553,163,7
190,12,False,False,True,midpoint,0.02318032918517854,0.023180329185178566,163,8
190,12,False,False,True,midpoint_with_inhaler,0.02318032918517854,0.023180329185178566,163,9
190,12,False,False,True,upper_bound,0.02318032918517854,0.023180329185178553,163,10
