user_key,timestamp_window,use_daily_max_windows,use_calendar_days,filter_out_zero_usage_entries,categorization_method,spearman_z,pearson_z,sample_size,config_idx
113,12,False,False,False,one_hot,0.18769703908365698,0.18769703908365704,163,0
113,12,False,False,False,lower_bound,0.33490716329076636,0.414960969635384,163,1
113,12,False,False,False,midpoint,0.33490716329076636,0.411406463935833,163,2
113,12,False,False,False,midpoint_with_inhaler,0.33490716329076636,0.42214371384772853,163,3
113,12,False,False,False,upper_bound,0.33459256549815436,0.40493194807783445,163,4
113,12,False,False,False,upper_bound_with_inhaler,0.33490716329076636,0.4188589435026799,163,5
113,12,False,False,True,one_hot,0.18769703908365698,0.18769703908365704,163,6
113,12,False,False,True,lower_bound,0.33490716329076636,0.414960969635384,163,7
113,12,False,False,True,midpoint,0.33490716329076636,0.411406463935833,163,8
113,12,False,False,True,midpoint_with_inhaler,0.33490716329076636,0.42214371384772853,163,9
113,12,False,False,True,upper_bound,0.33459256549815436,0.40493194807783445,163,10
113,12,False,False,True,upper_bound_with_inhaler,0.33490716329076636,0.4188589435026799,163,11
113,12,False,True,False,one_hot,0.13464779255641485,0.13464779255641493,163,12
113,12,False,True,False,lower_bound,0.20092572113629392,0.25168489643128983,163,13
113,12,False,True,False,midpoint,0.20092572113629392,0.25548153690166375,163,14
113,12,False,True,False,midpoint_with_inhaler,0.20092572113629392,0.2650555006597329,163,15
113,12,False,True,False,upper_bound,0.20096944512363846,0.25928135744711683,163,16
113,12,False,True,False,upper_bound_with_inhaler,0.20092572113629392,0.2689937677542996,163,17
113,12,False,True,True,one_hot,0.13464779255641485,0.13464779255641493,163,18
113,12,False,True,True,lower_bound,0.20092572113629392,0.25168489643128983,163,19
113,12,False,True,True,midpoint,0.20092572113629392,0.25548153690166375,163,20
113,12,False,True,True,midpoint_with_inhaler,0.20092572113629392,0.2650555006597329,163,21
113,12,False,True,True,upper_bound,0.20096944512363846,0.25928135744711683,163,22
113,12,False,True,True,upper_bound_with_inhaler,0.20092572113629392,0.2689937677542996,163,23
113,12,True,False,False,one_hot,0.06314676887614798,0.06314676887614795,163,24
113,12,True,False,False,lower_bound,0.21370615986098976,0.25602829401282734,163,25
113,12,True,False,False,midpoint,0.21370615986098976,0.25931550036010415,163,26
113,12,True,False,False,midpoint_with_inhaler,0.21370615986098976,0.2669951270750873,163,27
113,12,True,False,False,upper_bound,0.21421308676350084,0.26286580501879236,163,28
113,12,True,False,False,upper_bound_with_inhaler,0.21370615986098976,0.27020763371307505,163,29
113,12,True,False,True,one_hot,0.06314676887614798,0.06314676887614795,163,30
113,12,True,False,True,lower_bound,0.21370615986098976,0.25602829401282734,163,31
113,12,True,False,True,midpoint,0.21370615986098976,0.25931550036010415,163,32
113,12,True,False,True,midpoint_with_inhaler,0.21370615986098976,0.2669951270750873,163,33
113,12,True,False,True,upper_bound,0.21421308676350084,0.26286580501879236,163,34
113,12,True,False,True,upper_bound_with_inhaler,0.21370615986098976,0.27020763371307505,163,35
113,24,False,False,False,one_hot,0.2359349945368224,0.2359349945368224,163,36
113,24,False,False,False,lower_bound,0.3369858590404336,0.3833034725919421,163,37
113,24,False,False,False,midpoint,0.3369858590404336,0.3849723350867469,163,38
113,24,False,False,False,midpoint_with_inhaler,0.3369858590404336,0.40107114431695495,163,39
113,24,False,False,False,upper_bound,0.33669461731333655,0.38245987364833756,163,40
113,24,False,False,False,upper_bound_with_inhaler,0.3369858590404336,0.4163232727141111,163,41
113,24,False,False,True,one_hot,0.2359349945368224,0.2359349945368224,163,42
113,24,False,False,True,lower_bound,0.3369858590404336,0.3833034725919421,163,43
113,24,False,False,True,midpoint,0.3369858590404336,0.3849723350867469,163,44
113,24,False,False,True,midpoint_with_inhaler,0.3369858590404336,0.40107114431695495,163,45
113,24,False,False,True,upper_bound,0.33669461731333655,0.38245987364833756,163,46
113,24,False,False,True,upper_bound_with_inhaler,0.3369858590404336,0.4163232727141111,163,47
113,24,False,True,False,one_hot,0.2499516780707965,0.24995167807079657,163,48
113,24,False,True,False,lower_bound,0.342988908321288,0.27314892491556014,163,49
113,24,False,True,False,midpoint,0.342988908321288,0.2914651114825589,163,50
113,24,False,True,False,midpoint_with_inhaler,0.342988908321288,0.2629863294754503,163,51
